177	5431	1
177	5437	1
177	5491	1
177	5583	1
177	5659	1
177	5676	1
177	5885	1
177	5941	1
179	261	1
179	266	1
179	414	1
179	513	1
179	516	1
179	558	1
179	608	1
179	620	1
179	645	1
179	692	2
179	725	1
179	846	1
179	917	1
179	960	3
179	965	1
179	1136	1
179	1206	2
179	1259	2
179	1449	1
179	1610	1
179	1624	1
179	1628	1
179	1676	1
179	1759	1
179	1802	1
179	1889	2
179	1922	1
179	1940	1
179	1949	1
179	2081	2
179	2161	1
179	2463	1
179	2465	1
179	2471	1
179	2501	1
179	2511	1
179	2549	1
179	2791	1
179	2986	1
179	3060	1
179	3291	1
179	3311	7
179	3351	1
179	3518	1
179	3538	4
179	3683	1
179	3768	2
179	3788	1
179	3947	1
179	4040	1
179	4061	1
179	4108	1
179	4171	1
179	4271	1
179	4272	1
179	4371	1
179	4421	1
179	4428	3
179	4506	1
179	4531	1
179	4570	1
179	4669	2
179	4681	1
179	4741	3
179	4819	1
179	4880	1
179	4927	1
179	4956	1
179	5272	1
179	5276	1
179	5327	1
179	5431	1
179	5480	2
179	5521	1
179	5716	1
179	6005	1
179	6036	1
179	6067	1
179	6083	1
179	6096	1
211	654	1
211	1488	1
211	1684	1
211	2081	1
211	2237	1
211	2549	2
211	2799	1
211	2951	1
211	3060	1
211	3268	1
211	3323	1
211	3538	1
211	3911	1
211	4272	1
211	4787	1
211	4811	1
211	5227	1
211	5283	1
211	5327	2
211	5491	1
211	5655	1
211	5708	1
211	6081	1
216	2161	1
216	3138	1
216	3788	1
216	3947	1
245	1610	5
245	4562	5
245	4925	5
245	4927	5
261	436	2
261	513	1
261	612	1
261	645	4
261	648	1
261	654	2
261	668	1
261	692	5
261	707	1
261	807	1
261	960	4
261	1044	2
261	1145	3
261	1167	1
261	1206	2
261	1247	2
261	1377	1
261	1607	1
261	1618	1
261	1628	1
261	1638	3
261	1684	1
261	1776	1
261	1788	1
261	1832	1
261	2030	2
261	2081	3
261	2146	4
261	2451	1
261	2465	1
261	2467	3
261	2468	2
261	2471	1
261	2474	1
261	2501	1
261	2549	5
261	2572	1
261	2759	4
261	2774	3
261	2797	1
261	2799	2
261	2810	2
261	2973	1
261	2986	1
261	3060	3
261	3076	2
261	3081	4
261	3125	1
261	3216	1
261	3311	1
261	3323	2
261	3512	1
261	3518	1
261	3538	1
261	3544	1
261	3683	2
261	3700	1
261	3788	1
261	3911	3
261	3947	1
261	3958	1
261	4094	3
261	4271	2
261	4272	2
261	4329	3
261	4428	6
261	4449	1
261	4478	1
261	4545	1
261	4570	1
261	4663	1
261	4676	2
261	4683	2
261	4713	1
261	4741	1
261	4745	1
261	4817	1
261	4819	1
261	4833	1
261	4843	2
261	4925	1
261	4966	1
261	5011	1
261	5016	1
261	5230	1
261	5233	1
261	5327	2
261	5330	1
261	5431	1
261	5437	3
261	5624	1
261	5676	1
261	5708	1
261	5716	1
261	5764	1
261	5806	1
261	5825	2
261	5893	2
261	5933	1
261	6081	2
261	6083	1
261	6223	4
264	1247	1
264	1983	1
264	2467	4
264	2549	1
264	2791	2
264	3060	1
264	3311	1
264	3323	3
264	3518	1
264	3541	1
264	3683	1
264	4061	1
264	4098	2
264	4329	1
264	4412	1
264	4506	1
264	5708	1
266	516	2
266	534	1
266	608	1
266	620	1
266	623	2
266	645	4
266	654	1
266	692	5
266	700	1
266	807	2
266	870	1
266	960	1
266	1044	1
266	1120	1
266	1136	1
266	1206	3
266	1247	1
266	1358	1
266	1438	1
266	1473	1
266	1628	2
266	1638	2
266	1676	2
266	1788	1
266	1919	1
266	1940	1
266	2030	1
266	2081	1
266	2146	1
266	2200	1
266	2237	1
266	2443	1
266	2463	2
266	2467	3
266	2468	2
266	2471	5
266	2501	1
266	2549	5
266	2572	2
266	2726	1
266	2774	1
266	2791	3
266	2799	1
266	2823	1
266	2913	1
266	2915	1
266	3060	1
266	3076	1
266	3081	1
266	3216	1
266	3311	3
266	3323	1
266	3395	1
266	3483	1
266	3506	1
266	3518	4
266	3730	1
266	3768	2
266	3906	1
266	3911	2
266	4050	1
266	4061	4
266	4108	2
266	4230	1
266	4272	3
266	4329	1
266	4374	1
266	4401	1
266	4428	7
266	4531	1
266	4570	2
266	4663	1
266	4681	1
266	4741	2
266	4745	1
266	4819	1
266	4843	1
266	4880	1
266	4956	1
266	5168	1
266	5276	1
266	5297	1
266	5330	1
266	5437	2
266	5480	1
266	5708	2
266	5716	1
266	5764	1
266	5806	3
266	5885	3
266	5933	1
273	709	1
273	1443	1
273	1444	1
273	1949	1
273	2463	1
273	2606	1
273	3060	2
273	3311	2
273	4143	1
273	4428	1
273	4674	1
273	5327	1
288	417	1
288	535	3
288	654	2
288	668	1
288	836	1
288	979	1
288	1044	1
288	1259	1
288	1974	1
288	2081	1
288	2088	1
288	2278	3
288	2799	3
288	3060	1
288	3081	1
288	3216	2
288	3323	1
288	3345	1
288	3518	1
288	3612	2
288	3683	1
288	3730	1
288	3869	1
288	3911	2
288	3987	3
288	4230	1
288	4271	3
288	4272	1
288	4428	1
288	5014	2
288	5016	1
288	5227	1
288	5233	2
288	5597	1
288	5712	1
288	5764	1
288	5835	1
288	5933	1
288	6005	1
288	6104	1
288	6105	3
311	516	1
311	667	1
311	807	1
311	1802	1
311	1833	1
311	1983	1
311	2161	1
311	2549	1
311	2985	1
311	3060	1
311	3138	1
311	3351	1
311	3512	1
311	3911	1
311	4272	1
311	4556	1
311	4781	1
311	4811	1
311	4912	2
311	5480	1
311	6005	1
311	6036	2
355	436	1
355	558	1
355	2117	1
355	2474	1
355	2606	1
355	2985	1
355	3081	1
355	3097	1
355	3221	1
355	3311	1
355	3904	1
355	4570	1
355	4843	1
355	5272	1
355	5330	1
355	5538	1
355	5676	1
355	5933	1
401	654	2
401	668	1
401	810	1
401	870	1
401	1044	1
401	1259	2
401	1275	1
401	1449	1
401	1564	2
401	2081	1
401	2213	1
401	2278	2
401	2471	2
401	2549	2
401	2572	1
401	2799	1
401	2823	1
401	2986	1
401	3081	1
401	3323	1
401	3351	1
401	3512	1
401	3519	1
401	4040	1
401	4271	2
401	4272	1
401	4510	1
401	4518	1
401	4556	1
401	4570	1
401	4683	1
401	4956	1
401	5011	1
401	5227	1
401	5297	1
401	5568	1
401	5597	1
401	5858	1
401	5980	1
401	6005	2
401	6096	1
401	6105	1
401	6223	2
414	509	1
414	513	1
414	692	1
414	917	1
414	1028	1
414	1206	2
414	1259	1
414	1610	1
414	1638	1
414	1802	1
414	1889	1
414	1922	1
414	2549	1
414	2986	1
414	3538	1
414	3618	1
414	3768	1
414	3947	1
414	4428	1
414	4449	1
414	4570	1
414	4781	1
414	4817	1
414	4819	1
414	4956	1
417	654	1
417	668	2
417	1275	1
417	1295	1
417	1358	1
417	1983	1
417	2278	3
417	2511	1
417	2537	1
417	2549	2
417	2799	1
417	2828	1
417	3216	1
417	3311	1
417	3501	1
417	3612	1
417	3869	1
417	3911	1
417	3944	1
417	3987	4
417	4271	1
417	4272	1
417	4412	1
417	4428	1
417	4781	1
417	5011	1
417	5016	1
417	5302	1
417	5938	1
417	6081	1
428	436	2
428	535	2
428	648	1
428	807	1
428	858	1
428	1044	1
428	1259	1
428	1438	1
428	2237	1
428	2396	1
428	2471	1
428	2572	1
428	3125	1
428	3138	1
428	3215	1
428	3311	1
428	3518	2
428	3911	1
428	4518	1
428	4601	1
428	4608	1
428	5014	1
428	5484	1
428	5556	2
428	5597	1
428	5687	1
428	5825	1
428	5919	1
428	6105	2
436	535	1
436	558	1
436	620	1
436	654	1
436	668	3
436	709	2
436	836	1
436	870	1
436	1044	2
436	1136	1
436	1145	2
436	1206	1
436	1247	1
436	1259	1
436	1295	1
436	1341	1
436	1438	2
436	1628	1
436	1684	1
436	1802	1
436	1870	1
436	1884	1
436	1971	1
436	2081	2
436	2146	1
436	2161	1
436	2237	1
436	2278	1
436	2396	3
436	2467	2
436	2471	2
436	2474	1
436	2479	1
436	2537	1
436	2549	3
436	2723	1
436	2759	1
436	2774	1
436	2868	1
436	2985	1
436	3060	3
436	3076	1
436	3112	1
436	3215	1
436	3221	1
436	3291	1
436	3311	2
436	3501	1
436	3512	1
436	3538	1
436	3541	2
436	3618	1
436	3673	2
436	3701	1
436	3734	1
436	3911	2
436	4061	1
436	4072	1
436	4074	1
436	4143	1
436	4271	2
436	4272	2
436	4329	1
436	4412	1
436	4428	1
436	4454	1
436	4476	1
436	4545	1
436	4683	2
436	4713	1
436	4741	1
436	4817	1
436	4880	1
436	4925	1
436	4956	4
436	4966	1
436	5011	1
436	5014	1
436	5016	1
436	5042	1
436	5233	1
436	5272	1
436	5330	2
436	5364	1
436	5446	1
436	5484	1
436	5538	1
436	5556	1
436	5597	1
436	5634	1
436	5655	1
436	5708	2
436	5712	1
436	5825	1
436	5919	1
436	5933	2
436	5938	1
436	6005	1
436	6081	2
436	6141	1
436	6223	1
436	6262	1
451	654	1
451	1020	1
451	1167	1
451	1377	1
451	1444	1
451	1473	1
451	1730	1
451	1954	1
451	2146	1
451	2161	1
451	2237	1
451	2474	1
451	2549	1
451	2723	1
451	2810	1
451	2823	1
451	3060	1
451	3138	1
451	3911	1
451	4094	2
451	4428	1
451	4713	2
451	5052	1
451	5168	1
451	5624	1
451	5885	1
451	5938	1
451	6081	1
506	645	1
506	654	1
506	807	2
506	836	1
506	1145	2
506	1247	1
506	1607	1
506	1618	1
506	1775	3
506	1802	1
506	2237	1
506	2300	1
506	2471	1
506	2549	1
506	3323	1
506	3734	1
506	3947	1
506	4272	4
506	4556	2
506	5302	1
506	5364	1
506	6081	1
506	6223	2
509	516	1
509	692	2
509	917	1
509	1044	1
509	1145	1
509	1174	1
509	1206	4
509	1638	2
509	1775	1
509	1802	2
509	2409	1
509	3311	1
509	3544	1
509	3730	1
509	3734	1
509	4271	1
509	4374	1
509	4428	1
509	4506	1
509	4781	1
509	4817	1
509	4819	1
509	4880	1
509	5011	1
509	6096	1
513	692	3
513	700	1
513	725	1
513	960	1
513	1120	1
513	1206	3
513	1247	1
513	1638	1
513	2451	1
513	2468	1
513	2501	1
513	2797	1
513	2915	1
513	3311	2
513	3442	1
513	3538	1
513	3541	1
513	3618	2
513	4428	2
513	4531	1
513	4570	1
513	4663	1
513	4676	2
513	4741	1
513	4781	2
513	5716	1
515	591	1
515	719	1
515	977	1
515	1206	2
515	1638	1
515	1775	1
515	2549	1
515	3060	1
515	3081	1
515	3538	1
515	3544	1
515	4272	4
515	4428	1
515	4741	2
515	4781	1
515	6005	1
516	534	1
516	535	1
516	591	1
516	623	1
516	645	1
516	661	1
516	667	1
516	668	2
516	684	1
516	692	5
516	707	1
516	807	13
516	1020	1
516	1028	1
516	1044	3
516	1098	1
516	1120	1
516	1145	5
516	1174	1
516	1206	5
516	1247	3
516	1259	2
516	1296	1
516	1449	1
516	1618	1
516	1628	2
516	1638	2
516	1919	1
516	1940	1
516	2033	2
516	2081	2
516	2088	1
516	2271	1
516	2409	2
516	2447	1
516	2463	1
516	2467	1
516	2468	1
516	2471	1
516	2549	7
516	2595	1
516	2799	1
516	2913	1
516	2915	1
516	3060	2
516	3081	2
516	3125	1
516	3311	1
516	3323	2
516	3351	1
516	3512	1
516	3518	2
516	3730	2
516	3768	2
516	3788	3
516	3911	2
516	3958	1
516	4050	1
516	4094	1
516	4098	1
516	4108	1
516	4271	2
516	4272	12
516	4329	3
516	4374	2
516	4401	1
516	4428	2
516	4506	2
516	4510	1
516	4556	1
516	4676	1
516	4741	3
516	4843	1
516	4956	1
516	5011	4
516	5026	1
516	5032	1
516	5052	2
516	5276	1
516	5327	1
516	5330	1
516	5597	1
516	5624	2
516	5655	1
516	5708	1
516	5712	1
516	5764	1
516	5825	2
516	5835	1
516	5933	2
516	6005	10
516	6081	1
516	6083	2
516	6096	1
516	6141	2
516	6223	4
534	620	1
534	692	4
534	960	1
534	1120	1
534	1206	2
534	1443	1
534	1449	3
534	1574	1
534	1628	1
534	1638	1
534	1676	2
534	2443	1
534	2451	1
534	2463	1
534	2467	1
534	2549	2
534	2631	1
534	2799	1
534	2915	3
534	3060	1
534	3081	1
534	3268	1
534	3323	1
534	3491	1
534	3518	1
534	3544	1
534	3730	2
534	3768	3
534	3911	1
534	4050	1
534	4061	1
534	4272	1
534	4374	1
534	4411	1
534	4428	5
534	4506	1
534	4570	1
534	4663	1
534	4676	1
534	4683	1
534	4741	2
534	4790	1
534	4843	1
534	4925	1
534	5330	1
534	5446	1
534	5676	1
534	5716	3
534	6096	1
535	648	2
535	654	2
535	668	3
535	733	1
535	780	1
535	810	1
535	979	1
535	1120	1
535	1259	2
535	1358	1
535	1733	1
535	1949	1
535	1974	1
535	2081	1
535	2213	1
535	2278	2
535	2471	3
535	2474	1
535	2549	1
535	2572	3
535	2799	4
535	3291	2
535	3311	2
535	3345	1
535	3518	2
535	3612	3
535	3683	2
535	3869	1
535	3911	2
535	3987	7
535	4230	1
535	4271	2
535	4272	1
535	4412	1
535	4428	1
535	4545	1
535	4676	1
535	4833	1
535	5014	1
535	5016	1
535	5168	1
535	5230	1
535	5297	1
535	5330	1
535	5556	2
535	5597	5
535	5708	2
535	5740	1
535	5764	1
535	5825	1
535	5835	1
535	5933	1
535	6104	2
535	6105	3
558	668	1
558	1297	1
558	1638	1
558	1889	1
558	2474	1
558	2549	1
558	2662	1
558	3221	1
558	3311	2
558	3323	1
558	3973	1
558	4271	1
558	4421	1
558	4683	1
558	4880	1
558	4924	1
558	5272	2
558	5330	1
558	5431	1
558	5933	2
580	965	1
580	1358	2
580	1870	1
580	1947	1
580	1971	1
580	2081	1
580	2471	1
580	2549	1
580	3930	1
580	3934	1
580	4271	1
580	4556	1
580	4833	2
580	5024	2
580	5261	1
580	5676	1
580	5708	1
580	6081	1
580	6191	1
591	692	1
591	780	1
591	1044	2
591	1206	1
591	1247	1
591	1259	1
591	1919	1
591	1954	1
591	1983	1
591	2071	1
591	2088	1
591	2447	1
591	2549	1
591	2572	1
591	2723	1
591	3060	2
591	3081	1
591	3125	1
591	3138	4
591	3311	1
591	3512	2
591	3538	1
591	3673	1
591	3683	1
591	3700	2
591	3730	1
591	3788	1
591	4074	1
591	4118	1
591	4251	1
591	4271	1
591	4272	1
591	4449	1
591	5634	1
591	5825	1
591	5919	1
591	6223	1
608	692	1
608	725	1
608	1136	1
608	1206	1
608	1676	2
608	2463	2
608	2468	1
608	2631	1
608	3311	2
608	3518	2
608	3538	2
608	3541	1
608	4428	1
608	4531	2
608	4570	2
608	4681	2
608	4741	3
608	5276	1
608	5480	1
608	5534	1
608	6081	1
612	645	1
612	648	2
612	654	1
612	668	2
612	692	1
612	733	1
612	810	1
612	812	1
612	849	1
612	858	1
612	1247	1
612	1607	2
612	1624	1
612	1759	1
612	2030	1
612	2081	2
612	2237	2
612	2549	3
612	2572	1
612	2799	3
612	2868	1
612	2986	1
612	3060	1
612	3311	1
612	3512	1
612	3519	1
612	3538	1
612	3788	1
612	3911	3
612	4261	1
612	4272	1
612	4476	1
612	4545	3
612	4556	2
612	4925	1
612	4956	1
612	5014	2
612	5227	1
612	5230	2
612	5330	1
612	5583	1
612	5597	1
612	5655	1
612	5708	1
612	5740	1
612	5764	2
612	5825	1
612	5858	2
612	6005	1
612	6067	1
612	6223	1
620	645	1
620	668	2
620	692	2
620	761	1
620	1120	1
620	1136	1
620	1275	1
620	1443	1
620	1473	1
620	1802	3
620	1833	1
620	2033	1
620	2081	1
620	2467	1
620	2511	1
620	2537	1
620	2549	5
620	2572	1
620	2677	1
620	2774	1
620	2791	1
620	2868	1
620	2900	1
620	2913	1
620	3014	1
620	3076	3
620	3081	1
620	3323	2
620	3491	1
620	3501	1
620	3730	2
620	3911	2
620	3958	1
620	4061	1
620	4072	1
620	4143	1
620	4171	1
620	4271	1
620	4272	2
620	4329	1
620	4412	1
620	4428	2
620	4476	1
620	4925	1
620	4956	1
620	5011	1
620	5052	2
620	5330	2
620	5365	1
620	5624	1
620	5708	1
620	5712	1
620	5716	1
620	5864	1
620	5885	1
620	5933	1
620	6005	1
620	6081	1
623	667	1
623	692	1
623	807	2
623	961	1
623	1044	1
623	1135	1
623	1206	1
623	1297	1
623	1759	1
623	2081	1
623	2146	1
623	2471	1
623	2549	4
623	2754	1
623	2913	1
623	3138	1
623	4272	2
623	4428	1
623	4663	2
623	4683	1
623	4745	1
623	5042	1
623	5437	2
623	6005	1
623	6223	1
645	654	5
645	668	2
645	692	5
645	709	1
645	807	2
645	810	1
645	812	1
645	858	1
645	870	2
645	960	2
645	961	1
645	1145	1
645	1167	1
645	1206	2
645	1247	4
645	1259	1
645	1438	3
645	1443	1
645	1473	1
645	1564	2
645	1607	3
645	1618	3
645	1638	2
645	1676	1
645	1775	1
645	1788	3
645	1832	1
645	2028	1
645	2030	1
645	2033	1
645	2071	1
645	2081	2
645	2146	3
645	2237	4
645	2443	2
645	2467	3
645	2468	3
645	2471	1
645	2474	1
645	2501	2
645	2511	1
645	2549	1
645	2572	1
645	2595	1
645	2759	1
645	2774	2
645	2791	1
645	2797	1
645	2799	1
645	2810	1
645	2828	1
645	2986	1
645	3060	2
645	3076	1
645	3081	1
645	3215	2
645	3311	1
645	3323	2
645	3325	1
645	3395	1
645	3442	1
645	3512	1
645	3518	1
645	3538	2
645	3683	1
645	3730	3
645	3881	1
645	3906	3
645	3911	5
645	3947	1
645	3958	1
645	4061	4
645	4074	1
645	4094	6
645	4271	1
645	4272	1
645	4329	3
645	4401	1
645	4428	5
645	4478	1
645	4531	1
645	4545	1
645	4556	2
645	4570	1
645	4669	1
645	4683	1
645	4741	1
645	4843	1
645	4989	1
645	5011	1
645	5032	2
645	5168	2
645	5233	1
645	5297	1
645	5327	2
645	5437	1
645	5624	4
645	5716	1
645	5740	1
645	5806	2
645	5885	4
645	5893	1
645	6105	1
645	6223	2
645	6262	2
648	668	1
648	858	1
648	1247	1
648	1733	1
648	2396	1
648	2572	2
648	2799	2
648	2900	1
648	3311	2
648	3518	2
648	4545	1
648	4608	1
648	4925	1
648	5014	1
648	5330	1
648	5480	1
648	5521	1
648	5556	1
648	5597	3
648	5708	1
648	5764	1
648	5825	1
648	5864	1
648	6104	1
648	6105	1
654	668	4
654	692	3
654	700	1
654	709	1
654	960	1
654	1011	1
654	1020	1
654	1044	2
654	1259	4
654	1275	1
654	1377	1
654	1518	1
654	1564	1
654	1607	1
654	1788	1
654	1832	1
654	1949	1
654	2081	2
654	2146	3
654	2237	7
654	2278	4
654	2300	1
654	2443	1
654	2451	1
654	2467	2
654	2471	2
654	2474	1
654	2549	4
654	2572	1
654	2723	1
654	2797	1
654	2799	1
654	2810	1
654	2828	1
654	2973	1
654	3060	1
654	3076	1
654	3215	1
654	3291	1
654	3311	2
654	3323	1
654	3395	1
654	3491	1
654	3501	1
654	3518	3
654	3519	1
654	3538	1
654	3683	1
654	3701	1
654	3730	2
654	3869	1
654	3881	1
654	3911	4
654	3958	1
654	4072	1
654	4077	1
654	4094	2
654	4271	3
654	4272	2
654	4428	4
654	4506	1
654	4518	1
654	4545	1
654	4556	1
654	4663	1
654	4669	1
654	4683	3
654	4819	1
654	4880	1
654	4956	3
654	5011	1
654	5014	1
654	5016	1
654	5032	1
654	5168	1
654	5227	1
654	5233	1
654	5261	1
654	5297	1
654	5302	1
654	5327	3
654	5364	1
654	5467	1
654	5624	2
654	5655	1
654	5708	2
654	5716	2
654	5740	1
654	5835	2
654	5885	3
654	5960	1
654	6104	1
654	6105	1
654	6223	1
654	6262	5
661	667	1
661	692	2
661	707	1
661	761	1
661	807	1
661	846	1
661	960	1
661	977	1
661	1011	1
661	1020	1
661	1028	1
661	1044	5
661	1145	7
661	1333	1
661	1336	2
661	1443	1
661	1564	1
661	1684	1
661	1776	1
661	1940	2
661	1954	1
661	2081	2
661	2146	1
661	2271	1
661	2409	1
661	2549	3
661	2572	2
661	2595	1
661	2759	1
661	2774	1
661	2791	2
661	3076	3
661	3138	1
661	3323	1
661	3351	2
661	3512	1
661	3683	1
661	3881	1
661	4271	3
